komentar,kantor,letak,rating,sentimen,komentar_clean
"izin berbagi info, hati dengan produk rk yang ribet di maybank kantor cabang antasari samarinda. kebijakanya aneh di kantor cabang ini, saya bisa tarik via teler di kantor bank maybank bandung dengan lancar. tapi di kantor cabang maybank antasari dipersulit, padahal saya sudah menunjukan hp tanda terdaftar no rekeningnya di mu, kartu kredit maupun kartu debit saya bawa. payah. tolong diperhatikan kantor maybank jakarta, untuk standardisasi pelayanan. jangan mempersulit nasabahnya. + hari ini kamis agustus , saya mau ambil rk, dan minta di transfer ke rekening maybank saya, prosesnya hampir jam. padahal nasabah cuma orang saja. teler , customer service mungkin buat maybank, nasabah bukan prioritas untuk dilayani sebaik baiknya, beda dengan bank lain",Maybank,Kota Samarinda,1,negatif,"izin berbagi info, hati produk rk ribet maybank kantor cabang antasari samarinda. kebijakanya aneh kantor cabang ini, tarik via teler kantor bank maybank bandung lancar. kantor cabang maybank antasari dipersulit, menunjukan hp tanda terdaftar rekeningnya mu, kartu kredit kartu debit bawa. payah. tolong diperhatikan kantor maybank jakarta, standardisasi pelayanan. mempersulit nasabahnya. + kamis agustus , ambil rk, transfer rekening maybank saya, prosesnya jam. nasabah orang saja. teler , customer service maybank, nasabah prioritas dilayani baiknya, beda bank"
"aneh banget, tiba-tiba nelvon nawarin perlindungan kecelakan dan mati terus di tolak malah marah-marah dan lgsg menutup telvon, aneh banget! kacau dah! padahal di lampung pada sat penyampaian dan di tolak tetap ramah dan nutupnya pun masih salam. pusat tapi jelek pelayananya!",Bank Maybank Indonesia,Kota Jakarta Pusat,1,negatif,"aneh banget, nelvon nawarin perlindungan kecelakan mati tolak marah-marah lgsg menutup telvon, aneh banget! kacau dah! lampung sat penyampaian tolak ramah nutupnya salam. pusat jelek pelayananya!"
"sudah gak ada lagi atm maybank, entah pindah kemana",Maybank,Kota Jakarta Utara,1,negatif,"gak atm maybank, pindah kemana"
"saya sdh pernah melaporkan pegawai an ari puji astuti, karena aebagai seorang pimpinan kcp may bank sudirman, atitudmya tidak bagus karena telah menjdi pelakor . tolong diberi sanksi. biar tidak merusak nama baik bank ini… terima kasih",Maybank,Kota Jakarta Pusat,1,negatif,"sdh melaporkan pegawai ari puji astuti, aebagai pimpinan kcp may bank sudirman, atitudmya bagus menjdi pelakor . tolong sanksi. biar merusak nama bank ini… terima kasih"
pelayanan lama buat tabungan jam lebih,Maybank Money Express (MME),Kota Bengkulu,1,negatif,pelayanan tabungan jam
pelayanan csnya tidak sopan kartu dilempar saja keatas meja didepan nasabah kejadian kamis februari pukul . wita.padahal saya hanya mau minta tolong di printkan mutasi rekening saya. trauma ke maybank lebih bagus pelayananya koperasi.,Maybank,Kota Makassar,1,negatif,pelayanan csnya sopan kartu dilempar keatas meja didepan nasabah kejadian kamis februari . wita.padahal tolong printkan mutasi rekening saya. trauma maybank bagus pelayananya koperasi.
"pelayanan sangat buruk, antri lama, yang melayani cuma orang padahal yang lain lagi santai, banyak nasabah yang mengeluh",Maybank KCP Panakukang,Kota Makassar,1,negatif,"pelayanan buruk, antri lama, melayani orang santai, nasabah mengeluh"
"saya kesana, tpi securitynya tidak bisa sama skli menghargai tamu, ada security yang di pintu utama atas nama irwanto, sangat tidak bisa menghargai orang dan cra bicaranya kurang sopan terhadap pengunjung itu saja",Maybank Premier Wealth Makassar,Kota Makassar,1,negatif,"kesana, tpi securitynya skli menghargai tamu, security pintu utama nama irwanto, menghargai orang cra bicaranya sopan pengunjung"
"x ditawari asuransi dalam waktu berdekatan, yang terakhir di tolak lgsg di tutup dari sana tidak ngomong apa ckckck",Bii May Bank,Kota Malang,2,negatif,"x ditawari asuransi berdekatan, tolak lgsg tutup ngomong ckckck"
"nemen pelayanane, nutup rekening aja jam lebih…bank terparah setauku",maybank Indonesia,Kabupaten Sidoarjo,1,negatif,"nemen pelayanane, nutup rekening aja jam lebih…bank terparah setauku"
"izin berbagi info, hati dengan pelayanan customer service yang tidak hati-hati dengan teler maybnk jalan panglima batur, data foto nasabah di akun pernah gagal di cs. pengalaman buruk ketika daftar rekening online dipandu customer service sampai di foto oleh kamera customer service maybank, ternyata fotonya fake, tidak terupload di sistem maybank sehinga mempersulit pencairan uang di kantor maybank lainya. pengalaman pernah saya coba tarik rk di maybank kantor cabang antasari samarinda jadi dipersulit. kebijakanya aneh di kantor cabang ini, padahal saya sering melakukan ini di bandung dan prosesnya lancar saja. saya bisa tarik via teler di kantor bank maybank bandung. tapi di kantor cabang maybank antasari dipersulit, padahal saya sudah menunjukan hp tanda terdaftar no rekeningnya di mu, kartu kredit maupun kartu debit saya bawa. payah. tolong diperhatikan kantor maybank jakarta, untuk standardisasi pelayanan. jangan mempersulit nasabahnya.",Maybank KC & KCS Samarinda,Kota Samarinda,1,negatif,"izin berbagi info, hati pelayanan customer service hati-hati teler maybnk jalan panglima batur, data foto nasabah akun gagal cs. pengalaman buruk daftar rekening online dipandu customer service foto kamera customer service maybank, fotonya fake, terupload sistem maybank sehinga mempersulit pencairan uang kantor maybank lainya. pengalaman coba tarik rk maybank kantor cabang antasari samarinda dipersulit. kebijakanya aneh kantor cabang ini, bandung prosesnya lancar saja. tarik via teler kantor bank maybank bandung. kantor cabang maybank antasari dipersulit, menunjukan hp tanda terdaftar rekeningnya mu, kartu kredit kartu debit bawa. payah. tolong diperhatikan kantor maybank jakarta, standardisasi pelayanan. mempersulit nasabahnya."
pelayanan lama,Maybank,Kota Jakarta Pusat,1,negatif,pelayanan
"customer service cuma orang, ada satu staf ibu kerudung cuma berdiri liatin csnya aja entah dia atasan atau gimana tp seharusnya kalau liat ada customer antri dia bisa bantu tp ini engak sampai nunggu customer service handle org lama banget sudah keburu telat kerja. service not good",Maybank,Kota Jakarta Selatan,1,negatif,"customer service orang, staf kerudung berdiri liatin csnya aja atasan gimana tp liat customer antri bantu tp engak nunggu customer service handle org banget keburu telat kerja. service good"
"rencana mau masuk prionya maybank karena ini pertama kali banget ke maybank karena selalu ke prio bank yang cape antri terus, saya dtg ke kantornya yang menurut saya cukup besar kantornya dan strategis di pingir jalan utama. pertama ambil antrian, jam ., lihat ada meja cs, semua ada di meja semua. lalu ada meja customer service yang ada nasabah. akhirnya saya tungu saja. sampai mt tidak ada pemangilan, akhirnya saya balik ke rumah. saya berpikir, utk handle org dg customer service saja waktu mt kurang. apalagi jika saya masuk jadi nasabah sana. bisa menambah beban para cs. jadinya saya merasa kasihan akan beban kerja yang beratnya para customer service karena nasabah mt tidak beres dan saya tidak mau menambah beban lagi ke mereka. akhirnya saya pulang dengan lega karena sudah membantu meringankan beban para pekerja csnya.",Maybank,Kota Jakarta Utara,1,negatif,"rencana masuk prionya maybank kali banget maybank prio bank cape antri terus, dtg kantornya kantornya strategis pingir jalan utama. ambil antrian, jam ., lihat meja cs, meja semua. meja customer service nasabah. tungu saja. mt pemangilan, rumah. berpikir, utk handle org dg customer service mt kurang. masuk nasabah sana. menambah beban cs. kasihan beban kerja beratnya customer service nasabah mt beres menambah beban mereka. pulang lega membantu meringankan beban pekerja csnya."
customer servicenya kelewat ramahnya saking ramahnya orang aja ngurusinya bisa jam antrian orang di customer service bisa seharian di bank lain bisa tuh tetap ramah singkat padat jelas tidak kebanyakan basa basi jelasin berkali kali di ulang ulang,Bank Maybank Metro,Kota Metro,1,negatif,customer servicenya kelewat ramahnya saking ramahnya orang aja ngurusinya jam antrian orang customer service seharian bank tuh ramah singkat padat kebanyakan basa basi jelasin berkali kali ulang ulang
saya mau buat atm malah tidak di kasi solusi hanya karna td tidak sesuai ktp. tidak di sarankan pake aplikasi. beda dengan cabang di ponogoro,Maybank,Kabupaten Deli Serdang,1,negatif,atm kasi solusi karna td sesuai ktp. sarankan pake aplikasi. beda cabang ponogoro
agak kurang puas,maybank,Kota Medan,2,negatif,puas
ini maybank pindah kemana? tidak jelas banget mapsny,Maybank KCP Pringsewu,Kabupaten Pringsewu,2,negatif,maybank pindah kemana? banget mapsny
"tgl feb, batalin polis asuransi alianz karena masih masa nunggu hari. dikarenakan sudah masuk preminya dikit karena bantu cs, cuma di telponin dari asuransinya berkali gak kuat. yaudalah ya, lagian produknya tidak terlalu tutup aja. bukan cerita nominal ya! sebenarnya malas mau nutup polish karena ribet, cuma dipikir sayang juga thn dana tidak berkembang hanya pengembalian % bukan % trus manfatnya lebih kecil dari produk sebelah. pas mau nutup polis di customer service habisan saya di intimidasi sama staf banknya. kalau csnya okelah hanya nakutin uang gak kembali, yang level marketing bilangnya “harusnya dipikirnya sebelum tanda tanganlah pak. ini sudah cetak premi bapak baru mau batalin” dengan nada tingi, okeh saya masih sabar! yang paling saya hilang kesabaran spv an. wandi (sampe saya liat namanya) dia bilang “buka dimana yang lalu pak? kok gak nutup disana aja bapak? pasti bapak takut kan mau kesana nutup dan ketemu csnya !. sumpah lantam kali mulutnya, mulut laki kok kyk gitu ya. saya hanya balas dengan senyum dan bilang karena dekat. kalau gak mikir mod lagi bagus udahku bentak semalam!",Maybank KC & Premier Palang Merah Medan,Kota Medan,2,negatif,"tgl feb, batalin polis asuransi alianz nunggu hari. masuk preminya dikit bantu cs, telponin asuransinya berkali gak kuat. yaudalah ya, produknya tutup aja. cerita nominal ya! malas nutup polish ribet, dipikir sayang thn dana berkembang pengembalian % % trus manfatnya produk sebelah. pas nutup polis customer service habisan intimidasi staf banknya. csnya okelah nakutin uang gak kembali, level marketing bilangnya “harusnya dipikirnya tanda tanganlah pak. cetak premi batalin” nada tingi, okeh sabar! hilang kesabaran spv an. wandi (sampe liat namanya) bilang “buka dimana pak? gak nutup disana aja bapak? takut kesana nutup ketemu csnya !. sumpah lantam kali mulutnya, mulut laki kyk gitu ya. balas senyum bilang dekat. gak mikir mod bagus udahku bentak semalam!"
"raibnya rp miliar: kisah tragis pengusaha yang ditipu oknum maybank hinga meningal dunia. baru-baru ini, kent lisandi, seorang pengusaha asal bandung berusia tahun, menjadi korban penipuan bisnis senilai rp miliar yang melibatkan oknum dari maybank. kasus ini bermula ketika as, kepala cabang maybank cilegon, mengajak kent untuk berbisnis dan mengenalkanya kepada rs. kent diminta mentransfer uang ke rekening rs di maybank dengan jaminan tertulis di atas kop surat resmi maybank yang dibuat oleh as. jaminan tersebut menyatakan bahwa uang hanya akan diperlihatkan selama dua mingu dan setelah itu bisa dicairkan kembali. namun, kenyatanya, uang rp miliar tersebut justru dialihkan ke rekening istri rs di maybank dan kemudian menghilang. akibat kasus ini, as dan rs telah ditetapkan sebagai tersangka dan ditahan di polres metro jakarta pusat. proses hukum yang berjalan membuat kent mengalami tekanan berat, harus bolak-balik antara bandung dan jakarta untuk mencari keadilan. pada maret , kent lisandi meningal dunia di bandung, diduga akibat serangan jantung. kuasa hukumnya, dr. beny wulur, s.h., m.kes., menegaskan bahwa maybank harus bertangung jawab mengembalikan uang milik kent. kasus ini menjadi peringatan bagi masyarakat untuk lebih berhati-hati dalam bertransaksi dan memastikan legalitas serta keamanan investasi yang ditawarkan, terutama jika melibatkan oknum dari institusi keuangan.",Maybank KC Cilegon,Kota Cilegon,1,negatif,"raibnya rp miliar: kisah tragis pengusaha ditipu oknum maybank hinga meningal dunia. baru-baru ini, kent lisandi, pengusaha bandung berusia tahun, korban penipuan bisnis senilai rp miliar melibatkan oknum maybank. as, kepala cabang maybank cilegon, mengajak kent berbisnis mengenalkanya rs. kent mentransfer uang rekening rs maybank jaminan tertulis kop surat resmi maybank as. jaminan uang mingu dicairkan kembali. namun, kenyatanya, uang rp miliar dialihkan rekening istri rs maybank menghilang. akibat ini, rs ditetapkan tersangka ditahan polres metro jakarta pusat. proses hukum berjalan kent mengalami tekanan berat, bolak-balik bandung jakarta mencari keadilan. maret , kent lisandi meningal dunia bandung, diduga akibat serangan jantung. kuasa hukumnya, dr. beny wulur, s.h., m.kes., maybank bertangung mengembalikan uang milik kent. peringatan masyarakat berhati-hati bertransaksi legalitas keamanan investasi ditawarkan, melibatkan oknum institusi keuangan."
sped kerja menurun dibanding maybank yang dulu apakah kurang manpower apa gimana. lama banget antrian saya,Maybank KCP Nangka,Kota Pekanbaru,1,negatif,sped kerja menurun dibanding maybank manpower gimana. banget antrian
pelayananya telernya gada sopanya laki tapi kok kyk cwek mulutnya haha. bank paling ribet!,Maybank Sudirman Pekanbaru,Kota Pekanbaru,1,negatif,pelayananya telernya gada sopanya laki kyk cwek mulutnya haha. bank ribet!
"layanan csnya sangat lama, hanya ada cs, nasabah dilayani lebih dari menit",Bank Internasional Indonesia,Kota Kendari,1,negatif,"layanan csnya lama, cs, nasabah dilayani menit"
tidak ada may bank maps ini. mohon di update,Maybank KCP Setiabudi Medan,Kota Medan,1,negatif,may bank maps ini. mohon update
"saran : utk pegawai csnya ya, tolong y kalau cuman utk konfirmasi cek jangan dilama kan dong, ap salahnya sih luangkan waktu btr cuman menit utk konfirmasi aj itu pun dibuat lama, hampir jam saya nunggu cuman utk konfirmasi. kamu mg lg urus nasabah tp pikir dong urusnya mau brp lama! sedangkan saya cuman butuh waktu kamu menit aj utk konfirmasi .mg saya bukan nasabah sana tp tolong hargai waktu saya dan tolong hargai org dikit! terima kasih",Maybank KCP Binjai,Kota Binjai,2,negatif,"saran : utk pegawai csnya ya, tolong cuman utk konfirmasi cek dilama dong, ap salahnya sih luangkan btr cuman menit utk konfirmasi aj lama, jam nunggu cuman utk konfirmasi. mg lg urus nasabah tp pikir urusnya brp lama! cuman butuh menit aj utk konfirmasi .mg nasabah tp tolong hargai tolong hargai org dikit! terima kasih"
pelayanan yah sangat lama buang buang waktu aj saya nunggu lama tidak lagi lagi deh kesini,Maybank Indonesia KCP Sunter Nirwana,Kota Jakarta Utara,1,negatif,pelayanan yah buang buang aj nunggu deh kesini
"saya urutan tp di skip ,di lewtkan dengan antrian , padahal saya sudah menungu . jam namun saya tidak di layani , teler wanita sombong tidak ramah memohon maf kepada cust antrian karna menungu lama , tapi saya tidak di layani . sunguh aneh satpam pun juga diam saja. pelayanan sangat buruk terlebih telernya sombong ,tidak seperti bank bank lain pelayananya . sangat amat buruk",Maybank KCP Kertajaya,Kota Surabaya,1,negatif,"urutan tp skip ,di lewtkan antrian , menungu . jam layani , teler wanita sombong ramah memohon maf cust antrian karna menungu , layani . sunguh aneh satpam diam saja. pelayanan buruk telernya sombong ,tidak bank bank pelayananya . buruk"
pelayanan terlalu lama mau cairkan cek juga lama sekali,Maybank KC Kupang,Kota Kupang,1,negatif,pelayanan cairkan cek
